"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","29645","Sign up flow test for pdf_qr_create with 2048x2048 resolution","tests.tests_nsf_flow","Tue Dec 31 09:45:18 GMT 2024","passed","Tue Dec 31 09:45:47 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","43436","Test CFF sign up with image_qr_create and resolution A1","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:56:57 GMT 2024","passed","Tue Dec 31 09:57:41 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","28449","Test CFF sign up with wifi_qr_create and resolution Default","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:42:04 GMT 2024","passed","Tue Dec 31 09:42:33 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","37941","Create image_qr_create QR code with 512x512 PNG download","tests.tests_default_flow","Tue Dec 31 09:41:50 GMT 2024","passed","Tue Dec 31 09:42:28 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","33867","Sign up flow test for pdf_qr_create with Default resolution","tests.tests_nsf_flow","Tue Dec 31 09:38:52 GMT 2024","passed","Tue Dec 31 09:39:26 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","63363","test_dpf_sign_up_qr_type[-2048x2048-business_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 10:03:31 GMT 2024","passed","Tue Dec 31 10:04:34 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","27700","Sign up flow test for wifi_qr_create with 1024x1024 resolution","tests.tests_nsf_flow","Tue Dec 31 09:42:28 GMT 2024","passed","Tue Dec 31 09:42:55 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","31891","Create whatsapp_qr_create QR code with 2048x2048 PNG download","tests.tests_default_flow","Tue Dec 31 09:47:54 GMT 2024","passed","Tue Dec 31 09:48:26 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","37488","Test CFF sign up with coupon_qr_create and resolution A0","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:57:40 GMT 2024","passed","Tue Dec 31 09:58:18 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","35228","Create coupon_qr_create QR code with 4096x4096 PNG download","tests.tests_default_flow","Tue Dec 31 09:48:27 GMT 2024","passed","Tue Dec 31 09:49:02 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"","69124","test_dpf_sign_up_qr_type[-2048x2048-menu_digital_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 09:58:53 GMT 2024","passed","Tue Dec 31 10:00:02 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","33973","Test CFF sign up with menu_pdf_qr_create and resolution A1","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:54:44 GMT 2024","passed","Tue Dec 31 09:55:18 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","40527","Create vcard_qr_create QR code with 512x512 PNG download","tests.tests_default_flow","Tue Dec 31 09:43:21 GMT 2024","passed","Tue Dec 31 09:44:01 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","39627","Test CFF sign up with pdf_qr_create and resolution A3","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:46:49 GMT 2024","passed","Tue Dec 31 09:47:28 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","22066","Sign up flow test for instagram_qr_create with Default resolution","tests.tests_nsf_flow","Tue Dec 31 09:36:24 GMT 2024","passed","Tue Dec 31 09:36:46 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","71002","Create menu_pdf_qr_create QR code with Default PNG download","tests.tests_default_flow","Tue Dec 31 09:39:11 GMT 2024","passed","Tue Dec 31 09:40:22 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","38329","Sign up flow test for pdf_qr_create with 1024x1024 resolution","tests.tests_nsf_flow","Tue Dec 31 09:41:04 GMT 2024","passed","Tue Dec 31 09:41:42 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","25097","Create wifi_qr_create QR code with 2048x2048 PNG download","tests.tests_default_flow","Tue Dec 31 09:44:33 GMT 2024","passed","Tue Dec 31 09:44:58 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","28175","Test CFF sign up with instagram_qr_create and resolution A2","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:47:24 GMT 2024","passed","Tue Dec 31 09:47:52 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"
    Verify QR code creation for website and menu links:
    - Create QR code using specified method
    - Complete sign up process
    - Download PDF with different resolutions
    ","28720","Test website QR creation with menu_link_qr_create and resolution A4","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 10:00:08 GMT 2024","passed","Tue Dec 31 10:00:37 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","49146","test_dpf_sign_up_qr_type[-Default-whatsapp_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 09:48:31 GMT 2024","passed","Tue Dec 31 09:49:20 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","35096","Test CFF sign up with menu_pdf_qr_create and resolution A4","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:46:13 GMT 2024","passed","Tue Dec 31 09:46:48 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","45015","Test CFF sign up with vcard_qr_create and resolution A3","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:51:20 GMT 2024","passed","Tue Dec 31 09:52:05 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","26468","Create whatsapp_qr_create QR code with 1024x1024 PNG download","tests.tests_default_flow","Tue Dec 31 09:43:59 GMT 2024","passed","Tue Dec 31 09:44:25 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"","67581","test_dpf_sign_up_qr_type[-1024x1024-menu_digital_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 09:55:24 GMT 2024","passed","Tue Dec 31 09:56:32 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","44673","Test CFF sign up with video_qr_create and resolution A4","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:49:00 GMT 2024","passed","Tue Dec 31 09:49:44 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","54858","test_dpf_sign_up_qr_type[-Default-facebook_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 09:47:12 GMT 2024","passed","Tue Dec 31 09:48:07 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","35244","Create links_qr_create QR code with 512x512 PNG download","tests.tests_default_flow","Tue Dec 31 09:42:36 GMT 2024","passed","Tue Dec 31 09:43:11 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","37630","Create facebook_qr_create QR code with 512x512 PNG download","tests.tests_default_flow","Tue Dec 31 09:41:14 GMT 2024","passed","Tue Dec 31 09:41:51 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","36407","Test CFF sign up with coupon_qr_create and resolution Default","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:43:55 GMT 2024","passed","Tue Dec 31 09:44:32 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","35303","Create links_qr_create QR code with 2048x2048 PNG download","tests.tests_default_flow","Tue Dec 31 09:45:19 GMT 2024","passed","Tue Dec 31 09:45:55 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","39097","Sign up flow test for social_media_qr_create with 1024x1024 resolution","tests.tests_nsf_flow","Tue Dec 31 09:41:47 GMT 2024","passed","Tue Dec 31 09:42:26 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","39444","test_dpf_sign_up_website_qr_type[-4096x4096-menu_link_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 10:10:33 GMT 2024","passed","Tue Dec 31 10:11:12 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","64085","test_dpf_sign_up_qr_type[-512x512-vcard_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 09:56:48 GMT 2024","passed","Tue Dec 31 09:57:52 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","31991","Sign up flow test for facebook_qr_create with Default resolution","tests.tests_nsf_flow","Tue Dec 31 09:35:57 GMT 2024","passed","Tue Dec 31 09:36:29 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","42907","Create menu_digital_qr_create QR code with 1024x1024 PNG download","tests.tests_default_flow","Tue Dec 31 09:42:51 GMT 2024","passed","Tue Dec 31 09:43:34 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","36076","Create pdf_qr_create QR code with 4096x4096 PNG download","tests.tests_default_flow","Tue Dec 31 09:50:15 GMT 2024","passed","Tue Dec 31 09:50:51 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","40651","Create video_qr_create QR code with 4096x4096 PNG download","tests.tests_default_flow","Tue Dec 31 09:50:13 GMT 2024","passed","Tue Dec 31 09:50:53 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"
        Test verifies the sign-up flow specifically for website QR codes:
        1. Creates website/menu link QR code
        2. Verifies create button state
        3. Submits email form
        4. Validates successful sign-up
        5. Downloads QR code with specified resolution
    ","26825","Website QR code sign up flow for website_qr_create with Default resolution","tests.tests_nsf_flow","Tue Dec 31 09:49:24 GMT 2024","passed","Tue Dec 31 09:49:51 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","60858","test_dpf_sign_up_qr_type[-2048x2048-links_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 10:00:24 GMT 2024","passed","Tue Dec 31 10:01:25 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","34908","Test CFF sign up with menu_pdf_qr_create and resolution A3","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:51:32 GMT 2024","passed","Tue Dec 31 09:52:07 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","36035","Test CFF sign up with apps_qr_create and resolution A1","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:54:06 GMT 2024","passed","Tue Dec 31 09:54:42 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","54838","test_dpf_sign_up_qr_type[-Default-pdf_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 09:51:27 GMT 2024","passed","Tue Dec 31 09:52:22 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","69800","test_dpf_sign_up_qr_type[-4096x4096-menu_digital_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 10:04:53 GMT 2024","passed","Tue Dec 31 10:06:03 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","61220","test_dpf_sign_up_qr_type[-2048x2048-mp3_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 10:00:36 GMT 2024","passed","Tue Dec 31 10:01:37 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","37176","Sign up flow test for image_qr_create with 512x512 resolution","tests.tests_nsf_flow","Tue Dec 31 09:40:21 GMT 2024","passed","Tue Dec 31 09:40:58 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"
    Verify QR code creation for website and menu links:
    - Create QR code using specified method
    - Complete sign up process
    - Download PDF with different resolutions
    ","26064","Test website QR creation with website_qr_create and resolution A2","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 10:00:24 GMT 2024","passed","Tue Dec 31 10:00:50 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","34243","Test CFF sign up with facebook_qr_create and resolution A2","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:50:58 GMT 2024","passed","Tue Dec 31 09:51:32 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","63906","test_dpf_sign_up_qr_type[-Default-business_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 09:51:40 GMT 2024","passed","Tue Dec 31 09:52:44 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","26791","Test CFF sign up with wifi_qr_create and resolution A0","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:55:54 GMT 2024","passed","Tue Dec 31 09:56:21 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","34074","Test CFF sign up with apps_qr_create and resolution A3","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:50:10 GMT 2024","passed","Tue Dec 31 09:50:44 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","54553","test_dpf_sign_up_qr_type[-1024x1024-image_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 09:59:09 GMT 2024","passed","Tue Dec 31 10:00:03 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","36028","Test CFF sign up with facebook_qr_create and resolution A4","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:44:33 GMT 2024","passed","Tue Dec 31 09:45:09 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","59356","Create apps_qr_create QR code with 2048x2048 PNG download","tests.tests_default_flow","Tue Dec 31 09:46:29 GMT 2024","failed","Tue Dec 31 09:47:28 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","41948","Create social_media_qr_create QR code with 512x512 PNG download","tests.tests_default_flow","Tue Dec 31 09:44:34 GMT 2024","passed","Tue Dec 31 09:45:16 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","21865","Sign up flow test for wifi_qr_create with 2048x2048 resolution","tests.tests_nsf_flow","Tue Dec 31 09:43:00 GMT 2024","passed","Tue Dec 31 09:43:22 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","65719","test_dpf_sign_up_qr_type[-4096x4096-mp3_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 10:04:28 GMT 2024","passed","Tue Dec 31 10:05:34 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","38686","Sign up flow test for video_qr_create with 2048x2048 resolution","tests.tests_nsf_flow","Tue Dec 31 09:46:44 GMT 2024","passed","Tue Dec 31 09:47:23 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","37937","Test CFF sign up with facebook_qr_create and resolution A1","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:53:23 GMT 2024","passed","Tue Dec 31 09:54:01 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","55933","test_dpf_sign_up_qr_type[-1024x1024-coupon_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 09:54:22 GMT 2024","passed","Tue Dec 31 09:55:18 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","38853","Test CFF sign up with facebook_qr_create and resolution A0","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:58:07 GMT 2024","passed","Tue Dec 31 09:58:46 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","64120","test_dpf_sign_up_qr_type[-512x512-facebook_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Tue Dec 31 09:53:39 GMT 2024","failed","Tue Dec 31 09:54:43 GMT 2024","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","35007","Test CFF sign up with menu_pdf_qr_create and resolution A0","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:57:44 GMT 2024","passed","Tue Dec 31 09:58:19 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow specifically for website QR codes:
        1. Creates website/menu link QR code
        2. Verifies create button state
        3. Submits email form
        4. Validates successful sign-up
        5. Downloads QR code with specified resolution
    ","21740","Website QR code sign up flow for website_qr_create with 512x512 resolution","tests.tests_nsf_flow","Tue Dec 31 09:49:36 GMT 2024","passed","Tue Dec 31 09:49:57 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","54618","Sign up flow test for links_qr_create with Default resolution","tests.tests_nsf_flow","Tue Dec 31 09:37:11 GMT 2024","failed","Tue Dec 31 09:38:06 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","63419","Test CFF sign up with menu_pdf_qr_create and resolution A2","tests.tests_dpf_flow.dpf_link_cff_flow","Tue Dec 31 09:53:10 GMT 2024","failed","Tue Dec 31 09:54:13 GMT 2024","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","42686","Create business_qr_create QR code with 4096x4096 PNG download","tests.tests_default_flow","Tue Dec 31 09:50:22 GMT 2024","passed","Tue Dec 31 09:51:04 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","56220","Sign up flow test for video_qr_create with Default resolution","tests.tests_nsf_flow","Tue Dec 31 09:37:16 GMT 2024","failed","Tue Dec 31 09:38:12 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","34815","Create apps_qr_create QR code with 1024x1024 PNG download","tests.tests_default_flow","Tue Dec 31 09:44:17 GMT 2024","passed","Tue Dec 31 09:44:52 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
